"rank" 0 1 2 3 4 
0.46259 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46266 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46273 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46280 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46287 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46294 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46301 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46308 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46315 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46322 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46329 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46336 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46343 0.7142 1.0000 0.5444 1.0000 0.2757 
0.46350 0.7141 1.0000 0.5443 1.0000 0.2756 
0.46357 0.7140 1.0000 0.5442 1.0000 0.2755 
0.46364 0.7139 1.0000 0.5441 1.0000 0.2755 
0.46371 0.7139 1.0000 0.5441 1.0000 0.2754 
0.46378 0.7138 1.0000 0.5440 1.0000 0.2753 
0.46385 0.7137 1.0000 0.5439 1.0000 0.2753 
0.46392 0.7137 1.0000 0.5438 1.0000 0.2752 
0.46399 0.7136 1.0000 0.5437 1.0000 0.2751 
0.46406 0.7135 1.0000 0.5437 1.0000 0.2751 
0.46413 0.7134 1.0000 0.5436 1.0000 0.2750 
0.46420 0.7133 1.0000 0.5435 1.0000 0.2749 
0.46427 0.7132 1.0000 0.5434 1.0000 0.2748 
0.46434 0.7131 1.0000 0.5433 1.0000 0.2748 
0.46441 0.7131 1.0000 0.5433 1.0000 0.2747 
0.46448 0.7130 1.0000 0.5432 1.0000 0.2746 
0.46455 0.7129 1.0000 0.5431 1.0000 0.2746 
0.46462 0.7128 1.0000 0.5431 1.0000 0.2745 
0.46469 0.7127 1.0000 0.5430 1.0000 0.2744 
0.46476 0.7127 1.0000 0.5429 1.0000 0.2744 
0.46483 0.7126 1.0000 0.5429 1.0000 0.2743 
0.46490 0.7125 1.0000 0.5428 1.0000 0.2742 
0.46497 0.7124 1.0000 0.5427 1.0000 0.2741 
0.46504 0.7124 1.0000 0.5426 1.0000 0.2741 
0.46511 0.7123 1.0000 0.5425 1.0000 0.2740 
0.46518 0.7122 1.0000 0.5425 1.0000 0.2740 
0.46525 0.7121 1.0000 0.5425 1.0000 0.2739 
0.46532 0.7121 1.0000 0.5424 1.0000 0.2738 
0.46540 0.7120 1.0000 0.5423 1.0000 0.2738 
0.46547 0.7120 1.0000 0.5423 1.0000 0.2738 
0.46554 0.7120 1.0000 0.5423 1.0000 0.2738 
0.46561 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46568 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46575 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46582 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46589 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46596 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46603 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46610 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46617 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46624 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46631 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46638 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46645 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46652 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46659 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46666 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46673 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46680 0.7120 1.0000 0.5423 1.0000 0.2737 
0.46687 0.7119 1.0000 0.5423 1.0000 0.2736 
0.46694 0.7118 1.0000 0.5422 1.0000 0.2736 
0.46701 0.7118 1.0000 0.5421 1.0000 0.2735 
0.46708 0.7117 1.0000 0.5421 1.0000 0.2734 
0.46715 0.7116 1.0000 0.5420 1.0000 0.2734 
0.46722 0.7116 1.0000 0.5419 1.0000 0.2733 
0.46729 0.7115 1.0000 0.5418 1.0000 0.2732 
0.46736 0.7114 1.0000 0.5417 1.0000 0.2732 
0.46743 0.7113 1.0000 0.5417 1.0000 0.2731 
0.46750 0.7112 1.0000 0.5416 1.0000 0.2730 
0.46757 0.7111 1.0000 0.5415 1.0000 0.2730 
0.46764 0.7111 1.0000 0.5414 1.0000 0.2729 
0.46771 0.7110 1.0000 0.5413 1.0000 0.2728 
0.46778 0.7109 1.0000 0.5412 1.0000 0.2728 
0.46785 0.7109 1.0000 0.5412 1.0000 0.2727 
0.46792 0.7108 1.0000 0.5411 1.0000 0.2726 
0.46799 0.7107 1.0000 0.5410 1.0000 0.2726 
0.46806 0.7107 1.0000 0.5409 1.0000 0.2725 
0.46813 0.7106 1.0000 0.5408 1.0000 0.2724 
0.46820 0.7105 1.0000 0.5408 1.0000 0.2724 
0.46827 0.7105 1.0000 0.5408 1.0000 0.2723 
0.46834 0.7104 1.0000 0.5407 1.0000 0.2722 
0.46841 0.7103 1.0000 0.5406 1.0000 0.2722 
0.46848 0.7103 1.0000 0.5405 1.0000 0.2721 
0.46855 0.7102 1.0000 0.5404 1.0000 0.2720 
0.46862 0.7101 1.0000 0.5404 1.0000 0.2720 
0.46869 0.7101 1.0000 0.5403 1.0000 0.2719 
0.46876 0.7100 1.0000 0.5402 1.0000 0.2718 
0.46883 0.7099 1.0000 0.5401 1.0000 0.2718 
0.46890 0.7098 1.0000 0.5400 1.0000 0.2717 
0.46897 0.7098 1.0000 0.5400 1.0000 0.2716 
0.46904 0.7097 1.0000 0.5399 1.0000 0.2716 
0.46911 0.7096 1.0000 0.5398 1.0000 0.2715 
0.46918 0.7095 1.0000 0.5397 1.0000 0.2714 
0.46925 0.7094 1.0000 0.5396 1.0000 0.2713 
0.46932 0.7094 1.0000 0.5396 1.0000 0.2713 
0.46939 0.7093 1.0000 0.5395 1.0000 0.2712 
0.46946 0.7092 1.0000 0.5395 1.0000 0.2712 
0.46953 0.7091 1.0000 0.5395 1.0000 0.2711 
0.46960 0.7090 1.0000 0.5394 1.0000 0.2710 
0.46967 0.7089 1.0000 0.5393 1.0000 0.2710 
0.46974 0.7089 1.0000 0.5392 1.0000 0.2709 
0.46981 0.7088 1.0000 0.5392 1.0000 0.2708 
0.46988 0.7087 1.0000 0.5391 1.0000 0.2707 
0.46995 0.7086 1.0000 0.5390 1.0000 0.2707 
0.47002 0.7085 1.0000 0.5389 1.0000 0.2706 
0.47009 0.7084 1.0000 0.5388 1.0000 0.2705 
0.47016 0.7084 1.0000 0.5388 1.0000 0.2705 
0.47023 0.7083 1.0000 0.5387 1.0000 0.2704 
0.47030 0.7082 1.0000 0.5386 1.0000 0.2703 
0.47037 0.7081 1.0000 0.5385 1.0000 0.2702 
0.47044 0.7080 1.0000 0.5384 1.0000 0.2702 
0.47051 0.7079 1.0000 0.5384 1.0000 0.2701 
0.47058 0.7079 1.0000 0.5383 1.0000 0.2700 
0.47065 0.7078 1.0000 0.5382 1.0000 0.2700 
0.47072 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47079 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47086 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47093 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47100 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47107 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47115 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47122 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47129 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47136 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47143 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47150 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47157 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47164 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47171 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47178 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47185 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47192 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47199 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47206 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47213 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47220 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47227 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47234 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47241 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47248 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47255 0.7077 1.0000 0.5381 1.0000 0.2699 
0.47262 0.7077 1.0000 0.5380 1.0000 0.2698 
0.47269 0.7076 1.0000 0.5380 1.0000 0.2697 
0.47276 0.7075 1.0000 0.5379 1.0000 0.2697 
0.47283 0.7074 1.0000 0.5378 1.0000 0.2696 
0.47290 0.7073 1.0000 0.5377 1.0000 0.2695 
0.47297 0.7073 1.0000 0.5376 1.0000 0.2695 
0.47304 0.7072 1.0000 0.5376 1.0000 0.2694 
0.47311 0.7071 1.0000 0.5375 1.0000 0.2693 
0.47318 0.7070 1.0000 0.5375 1.0000 0.2693 
0.47325 0.7070 1.0000 0.5374 1.0000 0.2692 
0.47332 0.7069 1.0000 0.5373 1.0000 0.2691 
0.47339 0.7068 1.0000 0.5372 1.0000 0.2691 
0.47346 0.7068 1.0000 0.5372 1.0000 0.2690 
0.47353 0.7067 1.0000 0.5371 1.0000 0.2689 
0.47360 0.7066 1.0000 0.5370 1.0000 0.2689 
0.47367 0.7066 1.0000 0.5369 1.0000 0.2688 
0.47374 0.7065 1.0000 0.5368 1.0000 0.2687 
0.47381 0.7065 1.0000 0.5367 1.0000 0.2687 
0.47388 0.7064 1.0000 0.5367 1.0000 0.2686 
0.47395 0.7063 1.0000 0.5366 1.0000 0.2685 
0.47402 0.7062 1.0000 0.5365 1.0000 0.2685 
0.47409 0.7062 1.0000 0.5364 1.0000 0.2684 
0.47416 0.7061 1.0000 0.5363 1.0000 0.2683 
0.47423 0.7060 1.0000 0.5363 1.0000 0.2683 
0.47430 0.7059 1.0000 0.5362 1.0000 0.2682 
0.47437 0.7059 1.0000 0.5361 1.0000 0.2681 
0.47444 0.7058 1.0000 0.5360 1.0000 0.2681 
0.47451 0.7057 1.0000 0.5359 1.0000 0.2680 
0.47458 0.7056 1.0000 0.5359 1.0000 0.2679 
0.47465 0.7056 1.0000 0.5359 1.0000 0.2679 
0.47472 0.7055 1.0000 0.5359 1.0000 0.2678 
0.47479 0.7054 1.0000 0.5358 1.0000 0.2678 
0.47486 0.7054 1.0000 0.5357 1.0000 0.2677 
0.47493 0.7053 1.0000 0.5356 1.0000 0.2676 
0.47500 0.7052 1.0000 0.5355 1.0000 0.2676 
0.47507 0.7052 1.0000 0.5355 1.0000 0.2675 
0.47514 0.7051 1.0000 0.5354 1.0000 0.2674 
0.47521 0.7050 1.0000 0.5353 1.0000 0.2674 
0.47528 0.7049 1.0000 0.5352 1.0000 0.2673 
0.47535 0.7048 1.0000 0.5351 1.0000 0.2672 
0.47542 0.7047 1.0000 0.5351 1.0000 0.2672 
0.47549 0.7046 1.0000 0.5351 1.0000 0.2671 
0.47556 0.7046 1.0000 0.5351 1.0000 0.2671 
0.47563 0.7045 1.0000 0.5350 1.0000 0.2670 
0.47570 0.7044 1.0000 0.5349 1.0000 0.2669 
0.47577 0.7043 1.0000 0.5348 1.0000 0.2669 
0.47584 0.7042 1.0000 0.5347 1.0000 0.2668 
0.47591 0.7042 1.0000 0.5347 1.0000 0.2667 
0.47598 0.7041 1.0000 0.5346 1.0000 0.2666 
0.47605 0.7040 1.0000 0.5345 1.0000 0.2666 
0.47612 0.7039 1.0000 0.5344 1.0000 0.2665 
0.47619 0.7039 1.0000 0.5343 1.0000 0.2664 
0.47626 0.7038 1.0000 0.5343 1.0000 0.2664 
0.47633 0.7037 1.0000 0.5342 1.0000 0.2663 
0.47640 0.7036 1.0000 0.5341 1.0000 0.2662 
0.47647 0.7036 1.0000 0.5340 1.0000 0.2662 
0.47654 0.7035 1.0000 0.5339 1.0000 0.2661 
0.47661 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47668 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47675 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47682 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47690 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47697 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47704 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47711 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47718 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47725 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47732 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47739 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47746 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47753 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47760 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47767 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47774 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47781 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47788 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47795 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47802 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47809 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47816 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47823 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47830 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47837 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47844 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47851 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47858 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47865 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47872 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47879 0.7034 1.0000 0.5339 1.0000 0.2660 
0.47886 0.7034 1.0000 0.5338 1.0000 0.2660 
0.47893 0.7033 1.0000 0.5337 1.0000 0.2659 
0.47900 0.7032 1.0000 0.5336 1.0000 0.2658 
0.47907 0.7031 1.0000 0.5335 1.0000 0.2658 
0.47914 0.7031 1.0000 0.5334 1.0000 0.2657 
0.47921 0.7030 1.0000 0.5334 1.0000 0.2656 
0.47928 0.7029 1.0000 0.5333 1.0000 0.2656 
0.47935 0.7028 1.0000 0.5332 1.0000 0.2655 
0.47942 0.7027 1.0000 0.5331 1.0000 0.2654 
0.47949 0.7026 1.0000 0.5330 1.0000 0.2653 
0.47956 0.7026 1.0000 0.5330 1.0000 0.2653 
0.47963 0.7025 1.0000 0.5329 1.0000 0.2652 
0.47970 0.7024 1.0000 0.5329 1.0000 0.2652 
0.47977 0.7023 1.0000 0.5328 1.0000 0.2651 
0.47984 0.7022 1.0000 0.5327 1.0000 0.2650 
0.47991 0.7021 1.0000 0.5326 1.0000 0.2649 
0.47998 0.7020 1.0000 0.5326 1.0000 0.2649 
0.48005 0.7020 1.0000 0.5325 1.0000 0.2648 
0.48012 0.7019 1.0000 0.5324 1.0000 0.2647 
0.48019 0.7018 1.0000 0.5323 1.0000 0.2647 
0.48026 0.7017 1.0000 0.5323 1.0000 0.2646 
0.48033 0.7017 1.0000 0.5322 1.0000 0.2646 
0.48040 0.7016 1.0000 0.5322 1.0000 0.2645 
0.48047 0.7015 1.0000 0.5321 1.0000 0.2644 
0.48054 0.7014 1.0000 0.5320 1.0000 0.2644 
0.48061 0.7014 1.0000 0.5319 1.0000 0.2643 
0.48068 0.7013 1.0000 0.5318 1.0000 0.2642 
0.48075 0.7012 1.0000 0.5318 1.0000 0.2642 
0.48082 0.7012 1.0000 0.5317 1.0000 0.2641 
0.48089 0.7011 1.0000 0.5316 1.0000 0.2640 
0.48096 0.7010 1.0000 0.5315 1.0000 0.2640 
0.48103 0.7010 1.0000 0.5314 1.0000 0.2639 
0.48110 0.7009 1.0000 0.5314 1.0000 0.2638 
0.48117 0.7008 1.0000 0.5313 1.0000 0.2638 
0.48124 0.7007 1.0000 0.5312 1.0000 0.2637 
0.48131 0.7006 1.0000 0.5311 1.0000 0.2636 
0.48138 0.7005 1.0000 0.5311 1.0000 0.2636 
0.48145 0.7005 1.0000 0.5310 1.0000 0.2635 
0.48152 0.7004 1.0000 0.5310 1.0000 0.2635 
0.48159 0.7004 1.0000 0.5309 1.0000 0.2634 
0.48166 0.7003 1.0000 0.5308 1.0000 0.2633 
0.48173 0.7002 1.0000 0.5307 1.0000 0.2632 
0.48180 0.7001 1.0000 0.5307 1.0000 0.2632 
0.48187 0.7000 1.0000 0.5306 1.0000 0.2631 
0.48194 0.6999 1.0000 0.5306 1.0000 0.2631 
0.48201 0.6999 1.0000 0.5305 1.0000 0.2630 
0.48208 0.6998 1.0000 0.5304 1.0000 0.2629 
0.48215 0.6997 1.0000 0.5303 1.0000 0.2628 
0.48222 0.6996 1.0000 0.5302 1.0000 0.2628 
0.48229 0.6995 1.0000 0.5302 1.0000 0.2627 
0.48236 0.6994 1.0000 0.5301 1.0000 0.2626 
0.48243 0.6994 1.0000 0.5300 1.0000 0.2626 
0.48250 0.6993 1.0000 0.5299 1.0000 0.2625 
0.48257 0.6992 1.0000 0.5298 1.0000 0.2624 
0.48264 0.6992 1.0000 0.5297 1.0000 0.2624 
0.48272 0.6991 1.0000 0.5297 1.0000 0.2623 
0.48279 0.6990 1.0000 0.5296 1.0000 0.2622 
0.48286 0.6989 1.0000 0.5295 1.0000 0.2622 
0.48293 0.6989 1.0000 0.5294 1.0000 0.2621 
0.48300 0.6988 1.0000 0.5293 1.0000 0.2620 
0.48307 0.6987 1.0000 0.5293 1.0000 0.2620 
0.48314 0.6986 1.0000 0.5292 1.0000 0.2619 
0.48321 0.6985 1.0000 0.5291 1.0000 0.2618 
0.48328 0.6984 1.0000 0.5290 1.0000 0.2617 
0.48335 0.6983 1.0000 0.5290 1.0000 0.2617 
0.48342 0.6983 1.0000 0.5289 1.0000 0.2616 
0.48349 0.6982 1.0000 0.5289 1.0000 0.2616 
0.48356 0.6981 1.0000 0.5288 1.0000 0.2615 
0.48363 0.6980 1.0000 0.5287 1.0000 0.2614 
0.48370 0.6980 1.0000 0.5286 1.0000 0.2614 
0.48377 0.6979 1.0000 0.5285 1.0000 0.2613 
0.48384 0.6978 1.0000 0.5285 1.0000 0.2612 
0.48391 0.6977 1.0000 0.5285 1.0000 0.2612 
0.48398 0.6977 1.0000 0.5284 1.0000 0.2611 
0.48405 0.6976 1.0000 0.5283 1.0000 0.2611 
0.48412 0.6975 1.0000 0.5283 1.0000 0.2610 
0.48419 0.6974 1.0000 0.5282 1.0000 0.2609 
0.48426 0.6973 1.0000 0.5281 1.0000 0.2609 
0.48433 0.6972 1.0000 0.5281 1.0000 0.2608 
0.48440 0.6972 1.0000 0.5280 1.0000 0.2607 
0.48447 0.6971 1.0000 0.5279 1.0000 0.2607 
0.48454 0.6970 1.0000 0.5278 1.0000 0.2606 
0.48461 0.6969 1.0000 0.5277 1.0000 0.2605 
0.48468 0.6968 1.0000 0.5277 1.0000 0.2605 
0.48475 0.6968 1.0000 0.5276 1.0000 0.2604 
0.48482 0.6967 1.0000 0.5276 1.0000 0.2603 
0.48489 0.6966 1.0000 0.5275 1.0000 0.2603 
0.48496 0.6965 1.0000 0.5274 1.0000 0.2602 
0.48503 0.6965 1.0000 0.5273 1.0000 0.2601 
0.48510 0.6964 1.0000 0.5272 1.0000 0.2601 
0.48517 0.6963 1.0000 0.5272 1.0000 0.2600 
0.48524 0.6963 1.0000 0.5271 1.0000 0.2599 
0.48531 0.6962 1.0000 0.5270 1.0000 0.2599 
0.48538 0.6961 1.0000 0.5269 1.0000 0.2598 
0.48545 0.6961 1.0000 0.5268 1.0000 0.2598 
0.48552 0.6960 1.0000 0.5268 1.0000 0.2597 
0.48559 0.6959 1.0000 0.5267 1.0000 0.2596 
0.48566 0.6958 1.0000 0.5267 1.0000 0.2596 
0.48573 0.6958 1.0000 0.5266 1.0000 0.2595 
0.48580 0.6957 1.0000 0.5265 1.0000 0.2595 
0.48587 0.6956 1.0000 0.5264 1.0000 0.2594 
0.48594 0.6956 1.0000 0.5264 1.0000 0.2593 
0.48601 0.6955 1.0000 0.5263 1.0000 0.2593 
0.48608 0.6954 1.0000 0.5262 1.0000 0.2592 
0.48615 0.6954 1.0000 0.5261 1.0000 0.2591 
0.48622 0.6953 1.0000 0.5260 1.0000 0.2591 
0.48629 0.6952 1.0000 0.5260 1.0000 0.2590 
0.48636 0.6951 1.0000 0.5259 1.0000 0.2589 
0.48643 0.6950 1.0000 0.5258 1.0000 0.2588 
0.48650 0.6949 1.0000 0.5257 1.0000 0.2588 
0.48657 0.6948 1.0000 0.5257 1.0000 0.2587 
0.48664 0.6948 1.0000 0.5256 1.0000 0.2587 
0.48671 0.6947 1.0000 0.5256 1.0000 0.2586 
0.48678 0.6946 1.0000 0.5256 1.0000 0.2586 
0.48685 0.6946 1.0000 0.5255 1.0000 0.2585 
0.48692 0.6945 1.0000 0.5255 1.0000 0.2585 
0.48699 0.6944 1.0000 0.5255 1.0000 0.2584 
0.48706 0.6943 1.0000 0.5254 1.0000 0.2583 
0.48713 0.6942 1.0000 0.5253 1.0000 0.2583 
0.48720 0.6941 1.0000 0.5252 1.0000 0.2582 
0.48727 0.6940 1.0000 0.5252 1.0000 0.2581 
0.48734 0.6940 1.0000 0.5251 1.0000 0.2581 
0.48741 0.6939 1.0000 0.5250 1.0000 0.2580 
0.48748 0.6938 1.0000 0.5249 1.0000 0.2579 
0.48755 0.6938 1.0000 0.5248 1.0000 0.2579 
0.48762 0.6937 1.0000 0.5248 1.0000 0.2578 
0.48769 0.6937 1.0000 0.5247 1.0000 0.2577 
0.48776 0.6936 1.0000 0.5247 1.0000 0.2577 
0.48783 0.6935 1.0000 0.5247 1.0000 0.2577 
0.48790 0.6934 1.0000 0.5246 1.0000 0.2576 
0.48797 0.6934 1.0000 0.5245 1.0000 0.2575 
0.48804 0.6933 1.0000 0.5244 1.0000 0.2575 
0.48811 0.6932 1.0000 0.5244 1.0000 0.2574 
0.48818 0.6931 1.0000 0.5243 1.0000 0.2573 
0.48825 0.6930 1.0000 0.5242 1.0000 0.2573 
0.48832 0.6930 1.0000 0.5241 1.0000 0.2572 
0.48839 0.6929 1.0000 0.5240 1.0000 0.2571 
0.48847 0.6928 1.0000 0.5240 1.0000 0.2571 
0.48854 0.6927 1.0000 0.5239 1.0000 0.2570 
0.48861 0.6926 1.0000 0.5239 1.0000 0.2569 
0.48868 0.6925 1.0000 0.5238 1.0000 0.2569 
0.48875 0.6925 1.0000 0.5237 1.0000 0.2568 
0.48882 0.6924 1.0000 0.5236 1.0000 0.2567 
0.48889 0.6923 1.0000 0.5236 1.0000 0.2567 
0.48896 0.6923 1.0000 0.5235 1.0000 0.2566 
0.48903 0.6922 1.0000 0.5234 1.0000 0.2566 
0.48910 0.6921 1.0000 0.5233 1.0000 0.2565 
0.48917 0.6920 1.0000 0.5232 1.0000 0.2564 
0.48924 0.6919 1.0000 0.5231 1.0000 0.2563 
0.48931 0.6919 1.0000 0.5231 1.0000 0.2563 
0.48938 0.6918 1.0000 0.5230 1.0000 0.2562 
0.48945 0.6917 1.0000 0.5229 1.0000 0.2562 
0.48952 0.6917 1.0000 0.5228 1.0000 0.2561 
0.48959 0.6916 1.0000 0.5228 1.0000 0.2560 
0.48966 0.6915 1.0000 0.5227 1.0000 0.2560 
0.48973 0.6914 1.0000 0.5226 1.0000 0.2559 
0.48980 0.6913 1.0000 0.5225 1.0000 0.2558 
0.48987 0.6913 1.0000 0.5224 1.0000 0.2558 
0.48994 0.6912 1.0000 0.5223 1.0000 0.2557 
0.49001 0.6911 1.0000 0.5223 1.0000 0.2556 
0.49008 0.6911 1.0000 0.5222 1.0000 0.2556 
0.49015 0.6910 1.0000 0.5221 1.0000 0.2555 
0.49022 0.6909 1.0000 0.5220 1.0000 0.2554 
0.49029 0.6908 1.0000 0.5219 1.0000 0.2553 
0.49036 0.6907 1.0000 0.5219 1.0000 0.2553 
0.49043 0.6906 1.0000 0.5218 1.0000 0.2552 
0.49050 0.6905 1.0000 0.5217 1.0000 0.2551 
0.49057 0.6905 1.0000 0.5216 1.0000 0.2551 
0.49064 0.6905 1.0000 0.5215 1.0000 0.2550 
0.49071 0.6904 1.0000 0.5215 1.0000 0.2550 
0.49078 0.6903 1.0000 0.5214 1.0000 0.2549 
0.49085 0.6903 1.0000 0.5213 1.0000 0.2549 
0.49092 0.6902 1.0000 0.5212 1.0000 0.2548 
0.49099 0.6901 1.0000 0.5211 1.0000 0.2547 
0.49106 0.6901 1.0000 0.5211 1.0000 0.2547 
0.49113 0.6900 1.0000 0.5210 1.0000 0.2546 
0.49120 0.6899 1.0000 0.5209 1.0000 0.2545 
0.49127 0.6898 1.0000 0.5208 1.0000 0.2545 
0.49134 0.6898 1.0000 0.5207 1.0000 0.2544 
0.49141 0.6897 1.0000 0.5207 1.0000 0.2543 
0.49148 0.6896 1.0000 0.5207 1.0000 0.2543 
0.49155 0.6895 1.0000 0.5206 1.0000 0.2542 
0.49162 0.6894 1.0000 0.5205 1.0000 0.2541 
0.49169 0.6893 1.0000 0.5205 1.0000 0.2541 
0.49176 0.6892 1.0000 0.5205 1.0000 0.2540 
0.49183 0.6892 1.0000 0.5204 1.0000 0.2540 
0.49190 0.6891 1.0000 0.5203 1.0000 0.2539 
0.49197 0.6890 1.0000 0.5203 1.0000 0.2538 
0.49204 0.6889 1.0000 0.5202 1.0000 0.2538 
0.49211 0.6888 1.0000 0.5202 1.0000 0.2537 
0.49218 0.6887 1.0000 0.5201 1.0000 0.2537 
0.49225 0.6887 1.0000 0.5200 1.0000 0.2536 
0.49232 0.6886 1.0000 0.5199 1.0000 0.2535 
0.49239 0.6885 1.0000 0.5199 1.0000 0.2535 
0.49246 0.6885 1.0000 0.5198 1.0000 0.2534 
0.49253 0.6885 1.0000 0.5197 1.0000 0.2534 
0.49260 0.6884 1.0000 0.5196 1.0000 0.2533 
0.49267 0.6883 1.0000 0.5195 1.0000 0.2532 
0.49274 0.6882 1.0000 0.5195 1.0000 0.2532 
0.49281 0.6882 1.0000 0.5195 1.0000 0.2531 
0.49288 0.6881 1.0000 0.5194 1.0000 0.2531 
0.49295 0.6880 1.0000 0.5193 1.0000 0.2530 
0.49302 0.6879 1.0000 0.5192 1.0000 0.2529 
0.49309 0.6878 1.0000 0.5191 1.0000 0.2529 
0.49316 0.6877 1.0000 0.5191 1.0000 0.2528 
0.49323 0.6877 1.0000 0.5190 1.0000 0.2527 
0.49330 0.6876 1.0000 0.5189 1.0000 0.2527 
0.49337 0.6875 1.0000 0.5188 1.0000 0.2526 
0.49344 0.6874 1.0000 0.5187 1.0000 0.2525 
0.49351 0.6874 1.0000 0.5186 1.0000 0.2525 
0.49358 0.6873 1.0000 0.5186 1.0000 0.2524 
0.49365 0.6872 1.0000 0.5185 1.0000 0.2523 
0.49372 0.6871 1.0000 0.5184 1.0000 0.2523 
0.49379 0.6871 1.0000 0.5183 1.0000 0.2522 
0.49386 0.6870 1.0000 0.5183 1.0000 0.2522 
0.49393 0.6869 1.0000 0.5182 1.0000 0.2521 
0.49400 0.6868 1.0000 0.5182 1.0000 0.2520 
0.49407 0.6867 1.0000 0.5182 1.0000 0.2520 
0.49414 0.6867 1.0000 0.5181 1.0000 0.2519 
